,title,year_publication,budget,revenue,runtime,genre_ids,original_language,popularity,id_movie,vote_average,vote_count
15583,Dead Air,2009,0,0.0,90.0,"[27, 878, 53]",en,1.599643,24963,5.3,12.0
15584,Puppetry of the Penis: Live at the Forum,2001,0,0.0,52.0,[35],en,0.222382,36962,5.5,3.0
15585,The Island of Dr. Moreau,1977,0,0.0,99.0,[878],en,8.780704,26932,5.4,33.0
15586,The Rolling Stones: Stones in Exile,2010,0,0.0,151.0,"[99, 10402]",en,0.726745,40636,5.6,4.0
15587,Les Cousins,1959,0,0.0,112.0,[18],fr,2.605844,2363,6.6,16.0
15588,Dynamite Girl,1944,0,0.0,73.0,[35],fi,0.001253,423917,0.0,0.0
15589,Gumshoe,1971,0,0.0,88.0,"[18, 35, 80, 9648, 53]",en,1.827144,34991,7.1,7.0
15590,Agallas,2009,0,0.0,99.0,"[53, 18]",en,0.083073,34703,5.5,1.0
15591,Salvador (Puig Antich),2006,0,0.0,137.0,"[18, 36]",en,1.774804,1896,6.5,18.0
15592,Slam Dunk Ernest,1995,0,0.0,93.0,"[35, 18, 10751, 10749]",en,0.77623,39129,4.2,11.0
15593,Secrets of Women,1952,0,0.0,107.0,"[18, 35]",sv,0.751652,69544,6.0,6.0
15594,Romance on the High Seas,1948,0,0.0,99.0,"[35, 10402, 10749]",en,0.370227,43449,4.0,1.0
15595,Empire of Dreams: The Story of the Star Wars Trilogy,2004,0,0.0,151.0,[99],en,5.796763,76180,7.1,22.0
15596,South Park: Imaginationland,2008,0,0.0,67.0,"[16, 35]",en,7.829821,16023,7.9,75.0
15597,Marie and Bruce,2004,0,0.0,90.0,"[35, 10749]",en,1.026251,25903,4.5,4.0
15598,The Intern,2000,0,0.0,90.0,[],en,0.4721,153913,2.4,4.0
15599,Kurt Cobain: About a Son,2006,0,0.0,96.0,"[99, 10402]",en,0.853595,25630,7.1,22.0
15600,Horror Business,2005,15000,0.0,82.0,[99],en,0.037702,28036,6.0,1.0
15601,Hold Back the Dawn,1941,0,0.0,125.0,"[18, 10749]",en,2.845429,51395,6.3,9.0
15602,The Gazebo,1959,0,0.0,100.0,"[35, 80]",en,1.527735,1789,8.7,3.0
15603,9/11: The Twin Towers,2006,0,0.0,98.0,[99],en,0.038851,74076,8.0,1.0
15604,We Stand Alone Together,2001,0,0.0,78.0,"[10752, 99]",en,0.807334,235199,5.3,2.0
15605,Predators,2010,40000000,126248813.0,107.0,"[28, 878, 12, 53]",en,9.034929,34851,6.0,1231.0
15606,Far North,2007,0,0.0,89.0,"[18, 53, 10749, 80]",en,1.338785,8471,6.0,20.0
15607,"Manson, My Name Is Evil",2009,0,0.0,85.0,"[35, 80, 18]",en,0.838298,45622,4.7,7.0
15608,Thank Your Lucky Stars,1943,0,0.0,127.0,"[35, 10402]",en,6.037392,43514,6.8,8.0
15609,The Fixer,1968,0,0.0,132.0,"[18, 80, 9648]",en,0.49965,87267,6.3,5.0
15610,When You're Strange,2009,0,0.0,86.0,"[99, 10402]",en,2.669145,37659,7.5,45.0
15611,The Flight That Fought Back,2004,0,0.0,95.0,"[99, 18]",en,0.037647,166677,1.0,1.0
15612,Hell and High Water,1954,0,0.0,103.0,"[28, 53, 10752]",en,0.338405,23097,4.7,3.0
15613,Young Bess,1953,0,0.0,112.0,"[18, 36, 10749]",en,0.376565,44711,7.1,4.0
15614,Despicable Me,2010,69000000,543513985.0,95.0,"[16, 10751]",en,22.274502,20352,7.1,6595.0
15615,So Proudly We Hail,1943,0,0.0,126.0,[10752],en,0.773279,150778,5.7,5.0
15616,31 North 62 East,2009,3100000,0.0,121.0,[53],en,0.442155,58781,4.4,5.0
15617,Irene in Time,2009,2000000,0.0,95.0,[],en,0.519131,142052,1.0,1.0
15618,Captains of the Clouds,1942,0,0.0,114.0,"[28, 18, 10752]",en,2.686813,32921,6.9,5.0
15619,The Front Line,2006,0,0.0,93.0,"[28, 18, 10769, 53]",en,0.449847,24048,6.5,4.0
15620,The Girl of the Golden West,1938,0,0.0,121.0,"[10749, 37]",en,0.502239,43853,3.8,2.0
15621,Sweethearts,1938,0,0.0,114.0,"[10402, 35]",en,0.127728,43849,5.0,1.0
15622,Inception,2010,160000000,825532764.0,148.0,"[28, 53, 878, 9648, 12]",en,29.108149,27205,8.1,14075.0
15623,Grown Ups,2010,80000000,271430189.0,102.0,[35],en,23.981251,38365,6.0,1746.0
15624,Thirst,2010,0,0.0,91.0,"[18, 10769, 27, 53]",en,0.476642,64861,4.8,5.0
15625,The Sorcerer's Apprentice,2010,150000000,215283742.0,109.0,"[14, 12, 28, 35, 18]",en,12.533525,27022,5.9,1526.0
15626,Tokyo Zombie,2005,0,0.0,103.0,"[35, 27]",ja,1.120763,27843,6.1,15.0
15627,Swedish Auto,2006,0,0.0,97.0,"[18, 10749]",en,0.017336,80198,0.0,0.0
15628,Creepshow 3,2007,0,0.0,104.0,"[27, 878]",en,6.060156,16304,3.8,30.0
15629,Knight and Day,2010,117000000,261930431.0,109.0,"[28, 35]",en,12.758942,37834,5.9,1583.0
15630,The Greatest,2009,6000000,0.0,99.0,[18],en,7.588652,32395,6.2,36.0
15631,Roadracers,1994,1000000,0.0,95.0,"[28, 10770, 18]",en,3.520748,26682,5.4,22.0
15632,Raincoat,2004,0,0.0,120.0,"[18, 10749]",hi,0.439862,41252,6.5,4.0
15633,The Fastest Gun Alive,1956,0,0.0,89.0,"[18, 37]",en,3.365966,25914,6.3,13.0
15634,Nightwatching,2007,0,0.0,135.0,"[18, 36]",en,0.925278,4556,6.6,15.0
15635,Fear City,1984,0,0.0,95.0,"[18, 80, 9648, 53]",en,7.241443,18680,5.8,13.0
15636,Sade,2000,0,0.0,100.0,"[36, 18, 80]",fr,1.254068,72356,6.2,8.0
15637,The Phantom,2009,0,0.0,176.0,"[878, 28]",en,0.483201,41522,4.6,11.0
15638,The Karate Kid,2010,40000000,357852395.0,140.0,"[28, 12, 18, 10751]",en,11.690781,38575,6.2,1675.0
15639,The Good Guy,2009,3200000,0.0,90.0,"[35, 10749]",en,6.269507,39037,5.4,60.0
15640,Like Minds,2006,0,0.0,110.0,"[9648, 53, 80, 27]",en,5.343238,15714,6.7,34.0
15641,The Yellow Handkerchief,2008,15000000,317000.0,102.0,"[18, 10749]",en,3.919317,22556,6.4,53.0
15642,Comrades,1987,0,0.0,183.0,[18],en,0.465688,49500,7.0,4.0
15643,Snake-Crane Secret,1978,0,0.0,0.0,[28],en,0.071981,54857,8.0,1.0
15644,Yumeji,1991,0,0.0,128.0,"[18, 53, 10769]",ja,0.482865,110903,5.4,4.0
15645,Zigeunerweisen,1980,0,0.0,144.0,"[18, 27, 53, 9648, 10749, 10769]",ja,0.57604,110899,6.4,9.0
15646,The Kids Are All Right,2010,3500000,34705850.0,106.0,"[35, 18]",en,5.899155,39781,6.5,512.0
15647,Perestroika,2009,0,0.0,97.0,[18],en,0.974475,26350,3.0,2.0
15648,Terror Is a Man,1959,0,0.0,89.0,[27],en,0.204179,100661,3.5,4.0
15649,The Twilight People,1972,0,0.0,84.0,[27],en,0.035207,85674,3.0,1.0
15650,A Serbian Film,2010,0,0.0,104.0,"[27, 80, 53]",sr,10.431742,73861,5.5,408.0
15651,Home,2008,0,0.0,98.0,[18],fr,1.605963,61222,7.2,27.0
15652,Cherrybomb,2009,0,0.0,86.0,"[18, 10749, 53]",en,1.991189,40850,6.0,43.0
15653,Batman: Under the Red Hood,2010,0,6629178.0,75.0,"[28, 16]",en,7.039325,40662,7.6,459.0
15654,Le Pont du Nord,1982,0,0.0,129.0,"[35, 14, 9648]",fr,0.019669,59484,7.7,6.0
15655,My Boy,1921,0,0.0,55.0,"[35, 18]",en,0.090443,54198,6.0,1.0
15656,Mammy,1930,0,0.0,84.0,"[10402, 35]",en,0.108898,91470,0.0,1.0
15657,The Wizard of Oz,1925,0,0.0,81.0,"[35, 10751, 14]",en,0.41048,47508,5.8,8.0
15658,Salt,2010,110000000,293329073.0,100.0,"[28, 9648, 53]",en,8.704455,27576,6.2,2125.0
15659,Sinbad,1971,0,0.0,90.0,[18],hu,1e-06,86431,4.9,5.0
15660,The Hamster Factor and Other Tales of Twelve Monkeys,1997,0,0.0,88.0,[99],en,1.337041,30565,6.1,9.0
15661,Winnebago Man,2009,0,178174.0,85.0,"[35, 99]",en,1.215754,42918,6.5,38.0
15662,Crime of Passion,1957,0,0.0,83.0,"[80, 18, 53]",en,7.227515,1920,6.4,10.0
15663,The Patsy,1928,0,0.0,78.0,"[35, 18, 10749]",en,0.425882,53209,8.3,3.0
15664,Passing Strange,2009,0,0.0,135.0,"[18, 10402]",en,0.321534,24487,6.8,6.0
15665,Beware of the Car!,1966,0,0.0,94.0,"[9648, 35]",ru,1.449833,39768,7.2,24.0
15666,Peg o' My Heart,1933,0,0.0,87.0,"[18, 10749]",en,0.049323,162862,0.0,0.0
15667,Downstairs,1932,0,0.0,77.0,[18],en,0.784385,134427,6.6,5.0
15668,Five and Ten,1931,0,0.0,89.0,[18],en,0.051534,53232,8.0,1.0
15669,Dark Island,2010,0,0.0,87.0,"[28, 878, 53]",en,1.012268,37816,3.4,12.0
15670,Smashing Pumpkins: If All Goes Wrong,2008,0,0.0,271.0,"[99, 10402]",en,0.023065,20996,0.0,0.0
15671,Pearl Jam: Immagine in Cornice,2007,0,0.0,92.0,[10402],en,0.413532,18968,6.9,4.0
15672,Mr. Nobody,2009,47000000,3547209.0,156.0,"[878, 18, 10749, 14]",en,11.817059,31011,7.9,1616.0
15673,Music in the Air,1934,0,0.0,85.0,"[35, 10749]",en,0.007897,96525,0.0,0.0
15674,Sunflower,1970,0,0.0,109.0,"[18, 10752]",it,2.499612,1863,7.6,28.0
15675,Play Dirty,1969,0,0.0,118.0,"[12, 18, 10752]",en,1.89728,26652,6.1,12.0
15676,The Silver Chalice,1954,4500000,3200000.0,142.0,"[18, 10749]",en,0.313032,65212,4.1,5.0
15677,George Washington Slept Here,1942,0,0.0,93.0,[35],en,0.377717,35262,6.3,4.0
15678,The Last Truck: Closing of a GM Plant,2009,0,0.0,40.0,[99],en,0.004777,37098,0.0,0.0
15679,Telstar: The Joe Meek Story,2009,0,0.0,119.0,"[18, 10402]",en,0.938609,26796,5.9,8.0
15680,In a Day,2006,0,0.0,81.0,"[35, 18, 10749]",en,0.989885,41163,7.1,9.0
15681,A Name for Evil,1973,0,0.0,74.0,"[18, 27, 53]",en,0.00335,85023,0.0,0.0
15682,Dinner for Schmucks,2010,69000000,86387857.0,114.0,[35],en,11.623718,38778,5.5,542.0
15683,8: The Mormon Proposition,2010,0,0.0,80.0,[99],en,0.252886,40428,5.5,6.0
15684,The Man Who Left His Will on Film,1970,0,0.0,94.0,[18],ja,0.227914,104343,7.8,5.0
15685,Diary of a Shinjuku Thief,1969,0,0.0,96.0,"[18, 35]",ja,0.278203,104744,5.4,8.0
15686,Nanny McPhee and the Big Bang,2010,35000000,93246388.0,109.0,"[35, 14]",en,8.983275,35019,6.0,450.0
15687,Mid-August Lunch,2008,0,0.0,75.0,"[18, 35, 10769]",it,1.288693,17631,7.0,27.0
15688,The Northerners,1992,0,0.0,108.0,[35],nl,0.91237,5899,7.0,12.0
15689,3 Needles,2005,0,0.0,127.0,[18],en,0.587998,18166,0.0,0.0
15690,"Olivier, Olivier",1992,0,0.0,104.0,"[53, 18]",en,0.86917,124096,6.5,7.0
15691,The Power of Kangwon Province,1998,0,0.0,110.0,"[18, 10749, 10769]",ko,0.236194,86266,8.2,6.0
15692,Taking Off,1971,0,0.0,93.0,"[10402, 35, 18]",en,1.65322,59881,6.2,19.0
15693,Safe Sex,1999,0,0.0,100.0,[35],en,0.543036,17914,7.1,7.0
15694,Uro,2006,0,0.0,104.0,"[28, 80]",no,0.573746,37766,7.0,8.0
15695,The Town That Dreaded Sundown,1976,0,0.0,86.0,"[27, 9648, 53, 80]",en,4.876494,48197,6.1,48.0
15696,Deadly Outlaw: Rekka,2002,0,0.0,96.0,"[28, 18, 10769, 53]",ja,0.480518,36274,6.9,8.0
15697,North,2009,0,0.0,78.0,"[18, 35, 10769]",no,1.375209,26584,6.2,11.0
15698,Amar Akbar Anthony,1977,0,0.0,184.0,[28],hi,0.618416,38022,6.9,16.0
15699,Farsan,2010,0,0.0,97.0,[35],en,1.480269,32497,4.1,14.0
15700,Trans-Europ-Express,1966,0,0.0,105.0,[53],fr,0.457576,90908,6.7,15.0
15701,Lies,1999,0,0.0,112.0,[18],ko,0.410813,45043,5.4,5.0
15702,The Man from London,2008,0,0.0,139.0,"[80, 18, 9648, 53]",hu,8.901688,31262,7.1,19.0
15703,Human Desire,1954,0,0.0,91.0,"[18, 10749]",en,6.481002,21564,6.4,14.0
15704,Treasure Island,1934,0,0.0,103.0,"[28, 12, 10751]",en,0.987212,43605,6.6,18.0
15705,The Bugs Bunny/Road Runner Movie,1979,0,0.0,98.0,"[35, 16, 10751]",en,2.684017,20007,6.7,29.0
15706,Hellsinki,2009,2500000,0.0,133.0,"[28, 80, 18]",fi,0.97247,25335,6.4,18.0
15707,Here and There,2009,0,0.0,85.0,"[35, 18, 10749]",sr,0.183494,41483,6.5,3.0
15708,Little Nicholas,2009,0,0.0,91.0,[35],fr,9.625107,31203,5.9,315.0
15709,A Confucian Confusion,1994,0,0.0,125.0,[35],zh,0.085966,54233,8.0,2.0
15710,Grotesque,2009,0,0.0,73.0,"[27, 53]",ja,2.275789,27297,5.1,39.0
15711,2:13,2009,3500000,0.0,96.0,"[27, 53, 9648]",en,0.861213,39303,4.6,10.0
15712,Shifty,2009,0,0.0,85.0,[53],en,1.747367,21900,6.0,15.0
15713,Ip Man 2,2010,12902809,36000000.0,109.0,"[28, 36, 18]",cn,1.9602,37472,7.2,684.0
15714,Dr. Moreau's House of Pain,2004,0,0.0,0.0,"[27, 878]",en,0.145918,29168,4.0,2.0
15715,I Remember,2005,0,0.0,108.0,[18],pt,0.362092,108712,8.0,1.0
15716,I Am Maria,1979,0,0.0,94.0,[18],sv,2.621798,343283,0.0,0.0
15717,Lucky,2010,0,0.0,90.0,"[35, 99, 10749]",en,0.437868,63075,8.0,2.0
15718,Ramona and Beezus,2010,0,0.0,103.0,"[35, 10751]",en,7.467591,38843,6.2,249.0
15719,The Year of the Hare,1977,0,0.0,129.0,"[35, 18]",fi,0.680347,39008,7.4,4.0
15720,A Yank in the R.A.F.,1941,0,0.0,98.0,"[10752, 28, 18, 10749]",en,0.596991,49609,3.7,3.0
15721,Charlie St. Cloud,2010,44000000,48190704.0,99.0,[18],en,6.273131,37950,6.8,589.0
15722,The Rebound,2009,0,0.0,95.0,[35],en,8.323775,24122,5.9,224.0
15723,The Other Guys,2010,100000000,170432927.0,107.0,"[28, 35, 80]",en,12.536621,27581,6.1,1406.0
15724,The Lineup,1958,0,0.0,86.0,"[28, 80, 18, 53]",en,1.018844,24508,6.9,12.0
15725,Operation: Endgame,2010,0,0.0,82.0,"[12, 28, 35, 53]",en,8.534211,41135,5.1,63.0
15726,Love in Another Language,2009,0,0.0,98.0,[],tr,0.761288,37570,7.6,7.0
15727,"Oh, Woe Is Me",1993,0,0.0,95.0,"[35, 18]",fr,1.017083,52713,7.8,5.0
15728,The Million Game,1970,0,0.0,96.0,"[28, 18, 53]",de,0.951375,5465,6.0,11.0
15729,Affair in Trinidad,1952,0,0.0,98.0,"[53, 9648, 10749]",en,0.197406,61430,6.3,5.0
15730,She-Wolf of London,1946,0,0.0,61.0,"[80, 27, 9648]",en,4.575792,45322,6.2,11.0
15731,Cradle of Fear,2001,0,0.0,120.0,[27],en,1.44886,20591,4.1,22.0
15732,The Kautokeino Rebellion,2008,7300000,0.0,100.0,[18],no,0.920414,13221,5.7,10.0
15733,The Inner Life of Martin Frost,2007,0,0.0,94.0,"[18, 10749]",en,0.349782,18848,5.0,1.0
15734,The Family,1987,0,0.0,127.0,"[10749, 18]",it,2.602047,42008,7.1,18.0
15735,The Terrace,1980,0,0.0,124.0,[18],it,0.978367,77334,5.7,14.0
15736,Dreamboat,1952,0,0.0,83.0,[35],en,0.479288,94618,7.0,5.0
15737,The Desperados,1969,0,0.0,85.0,[37],en,0.738382,102488,4.5,3.0
15738,Grip of the Strangler,1958,0,0.0,78.0,"[27, 80, 9648]",en,0.487567,86667,6.3,10.0
15739,The L-Shaped Room,1962,0,0.0,126.0,[18],en,0.551158,76000,7.2,6.0
15740,North West Mounted Police,1940,0,0.0,126.0,"[12, 18, 36, 10749, 37]",en,0.86196,83360,6.1,4.0
15741,The Great Caruso,1951,0,0.0,109.0,"[18, 10402]",en,0.219972,98328,6.8,5.0
15742,Triage,2009,0,0.0,99.0,"[18, 53, 9648]",en,9.51301,33195,6.3,44.0
15743,Call Me Madam,1953,0,0.0,114.0,"[18, 35, 10402, 10749, 10751]",en,0.078792,46011,8.5,2.0
15744,The Two Escobars,2010,0,0.0,100.0,"[80, 99]",en,0.758472,53190,7.6,14.0
15745,Invisible Agent,1942,322000,1040000.0,81.0,"[12, 35, 10749, 878, 10752]",en,1.48335,28426,5.7,6.0
15746,Paper Man,2009,0,0.0,110.0,"[35, 18]",en,6.072397,39414,6.0,91.0
15747,All Tomorrow's Parties,2009,0,0.0,82.0,"[99, 10402]",en,0.413309,42039,7.0,2.0
15748,Invisible Target,2007,0,0.0,129.0,[28],cn,2.497472,19528,6.6,28.0
15749,Mr. Bjarnfreðarson,2009,0,0.0,105.0,"[18, 35, 10751]",is,0.585443,37700,6.1,7.0
15750,The Expendables,2010,80000000,274470394.0,103.0,"[53, 12, 28]",en,14.75562,27578,6.0,2977.0
15751,Scott Pilgrim vs. the World,2010,60000000,47664559.0,112.0,"[28, 12, 35]",en,13.793301,22538,7.2,2185.0
15752,The Spanish Main,1945,0,0.0,100.0,"[12, 18, 10749]",en,0.455655,97735,5.3,7.0
15753,Svengali,1931,0,0.0,81.0,"[18, 53]",en,0.193959,45803,4.3,4.0
15754,Lampaansyöjät,1972,0,0.0,96.0,"[18, 35]",en,0.023982,112383,5.0,1.0
15755,Animal Kingdom,2010,5000000,1000000.0,113.0,"[18, 53, 80]",en,9.649312,44629,6.7,240.0
15756,The Exploding Girl,2009,0,0.0,80.0,"[18, 10749]",en,0.568777,44770,6.4,15.0
15757,Prodigal Sons,2008,0,0.0,86.0,[99],en,0.079954,46391,5.5,2.0
15758,Seven Angry Men,1955,0,0.0,90.0,"[36, 37]",en,0.483473,149114,5.0,1.0
15759,06/05,2004,0,0.0,117.0,[18],nl,0.903115,30860,5.6,6.0
15760,The Thorn in the Heart,2009,0,0.0,86.0,"[99, 10769]",fr,0.408405,67367,5.5,4.0
15761,See What I'm Saying: The Deaf Entertainers Documentary,2010,0,0.0,91.0,[99],en,0.076471,96108,4.0,2.0
15762,Facing Ali,2009,0,0.0,100.0,[99],en,1.283207,30966,7.5,12.0
15763,The Beast,1996,0,0.0,173.0,"[28, 18, 27, 53]",en,2.026374,47477,4.8,12.0
15764,Pretty Bird,2008,0,0.0,120.0,[35],en,0.585128,40818,5.0,8.0
15765,Raajneeti,2010,0,0.0,167.0,"[18, 10769, 53]",hi,1.043552,37951,6.1,18.0
15766,The Return of Frank James,1940,0,0.0,92.0,"[28, 18, 37]",en,0.654195,43821,6.2,10.0
15767,Moloch,1999,0,0.0,108.0,"[10752, 18, 10749]",ru,0.992149,55971,5.6,10.0
15768,The Story Of My Life,2004,0,0.0,90.0,"[35, 10749]",en,1.15926,10271,6.4,17.0
15769,Crossworlds,1996,0,0.0,90.0,"[28, 878, 35]",en,3.114883,17821,4.6,17.0
15770,Centurion,2010,12000000,6814789.0,97.0,"[12, 28, 18]",en,13.00941,23759,6.0,394.0
15771,I Killed My Mother,2009,0,0.0,96.0,[18],fr,6.662036,26280,7.7,320.0
15772,Life During Wartime,2009,4500000,744816.0,97.0,"[35, 18]",en,3.311392,39800,6.3,30.0
15773,Lion's Den,2008,0,0.0,113.0,"[18, 10769]",es,1.220666,8900,6.4,18.0
15774,That Most Important Thing: Love,1975,0,0.0,109.0,"[18, 10749]",fr,1.268137,3476,7.5,19.0
15775,Pope Joan,2009,0,27412220.0,149.0,[18],en,7.289967,9503,6.5,93.0
15776,Cluny Brown,1946,0,0.0,100.0,"[10749, 18]",en,3.008224,52270,5.8,12.0
15777,Babies,2010,0,0.0,79.0,[99],fr,2.667622,44737,7.0,52.0
15778,The Green Room,1978,0,0.0,94.0,[18],fr,0.544128,8070,6.5,14.0
15779,Captain Conan,1996,0,0.0,129.0,"[18, 10752]",fr,1.705362,46334,6.2,8.0
15780,Easy Living,1937,0,0.0,88.0,"[35, 10749]",en,1.170418,80364,6.1,13.0
15781,Like It Is,1998,0,0.0,90.0,"[18, 10749]",en,0.683513,21001,5.5,11.0
15782,Ankur,1974,0,0.0,125.0,"[10769, 18]",hi,0.078659,171492,4.2,3.0
15783,For Neda,2010,0,0.0,67.0,[99],en,0.242245,79829,5.5,3.0
15784,The Battle of the Rails,1946,0,0.0,85.0,"[36, 18, 28]",fr,0.177342,39142,4.3,5.0
15785,Spider Forest,2004,0,0.0,112.0,"[18, 10769, 27, 9648, 53]",ko,1.833655,21781,6.7,33.0
15786,What Goes Up,2009,0,0.0,104.0,[18],en,2.471224,19874,5.2,13.0
15787,12th & Delaware,2010,0,0.0,90.0,[99],en,0.155882,44806,8.4,4.0
15788,Wonder Bar,1934,0,0.0,84.0,"[80, 18, 10402, 10749]",en,0.153016,132883,5.7,3.0
15789,The Experiment,2010,21800000,0.0,96.0,"[53, 18]",en,9.662564,43549,6.4,304.0
15790,Black Water,2007,700,0.0,90.0,"[12, 18, 27]",en,7.930423,14138,5.9,67.0
15791,Heartless,2009,0,0.0,114.0,"[18, 27, 53]",en,3.977054,38150,6.2,68.0
15792,Smash His Camera,2010,0,0.0,87.0,[99],en,0.261439,47912,6.8,5.0
15793,Chicago,1927,0,0.0,118.0,"[35, 18, 80]",en,0.206599,128298,4.0,2.0
15794,Underworld,1927,0,0.0,87.0,"[18, 80]",xx,0.857462,42565,7.4,8.0
15795,Piranha 3D,2010,24000000,83188165.0,88.0,"[35, 27]",en,8.212132,43593,5.3,599.0
15796,Milka - A Film About Taboos,1980,0,0.0,110.0,[],fi,5.9e-05,263579,0.0,0.0
15797,FC Venus,2006,0,0.0,95.0,[35],de,1.564913,1914,5.6,10.0
15798,The Extraordinary Adventures of Adèle Blanc-Sec,2010,25000000,34100000.0,105.0,"[14, 12, 28, 9648]",fr,6.710598,35552,5.9,325.0
15799,Get Low,2010,7500000,0.0,103.0,"[35, 18, 9648]",en,4.678848,44718,6.5,100.0
15800,La Danse: The Paris Opera Ballet,2009,0,0.0,159.0,[99],fr,1.655702,67381,8.0,5.0
15801,According to Greta,2009,0,0.0,92.0,"[18, 10749]",en,9.62432,26035,6.0,67.0
15802,Accident,2009,0,0.0,89.0,"[28, 18, 53]",cn,2.773937,25474,6.7,30.0
15803,Center Stage : Turn It Up,2008,0,0.0,95.0,"[18, 10751]",en,8.516625,16346,6.5,54.0
15804,Tony Manero,2008,0,0.0,97.0,"[18, 10769]",es,1.855988,33774,6.6,21.0
15805,Fate Is the Hunter,1964,0,0.0,106.0,[18],en,1.640499,102286,7.0,5.0
15806,Blue Skies,1946,0,0.0,104.0,"[35, 10749]",en,0.207643,53446,6.3,5.0
15807,The Mating Season,1951,0,0.0,101.0,[35],en,2.227932,108232,6.6,7.0
15808,Prince of Foxes,1949,0,0.0,107.0,"[12, 18, 36]",en,0.34033,44533,5.1,4.0
15809,Terribly Happy,2008,0,179943.0,90.0,"[18, 53]",da,4.472892,15952,6.3,24.0
15810,The Eclipse,2009,0,0.0,88.0,"[18, 27, 10749]",en,8.585525,39563,6.1,15.0
15811,Plainlands,1988,0,0.0,129.0,"[35, 18]",fi,0.000431,55520,8.0,1.0
15812,The Joneses,2009,10000000,7022728.0,96.0,"[35, 18]",en,6.632194,41479,6.1,212.0
15813,With a Song in My Heart,1952,0,0.0,117.0,"[18, 10402]",en,0.399419,65787,6.0,4.0
15814,The Love Parade,1929,0,0.0,107.0,"[35, 10402, 10749]",en,0.579705,51759,4.6,7.0
15815,The Girl on the Train,2009,0,0.0,105.0,"[18, 10749]",fr,1.784251,41248,5.6,10.0
15816,Pyaar Impossible,2010,0,0.0,140.0,"[18, 35, 10749, 10769]",en,0.748353,29538,4.6,12.0
15817,The Rains Came,1939,0,0.0,104.0,"[18, 10749, 12]",en,0.87141,115109,5.7,3.0
15818,Children of Invention,2010,0,0.0,86.0,"[35, 18, 10749]",en,0.220007,42850,6.3,6.0
15819,Gainsbourg: A Heroic Life,2010,0,0.0,130.0,[18],fr,11.021373,31900,7.0,88.0
15820,Wild Grass,2009,0,0.0,104.0,"[18, 10749]",fr,2.055282,37842,5.8,23.0
15821,Giallo,2010,14000000,0.0,92.0,"[80, 27, 9648, 53]",en,2.542612,29159,4.2,38.0
15822,Gaby: A True Story,1987,5000000,125400.0,110.0,"[18, 10749]",en,0.889745,191550,3.5,2.0
15823,Who Saw Him Die?,1968,0,0.0,110.0,[18],sv,0.312707,122671,7.3,7.0
15824,Billy Rose's Jumbo,1962,0,0.0,123.0,"[10402, 10749]",en,0.40595,42991,6.0,2.0
15825,Miss Sadie Thompson,1953,0,0.0,91.0,"[18, 10402]",en,0.776443,44140,5.0,5.0
15826,TEKKEN,2010,30000000,967000.0,92.0,"[80, 18, 28, 53, 878]",en,12.17886,42194,5.2,185.0
15827,The President's Man,2000,0,0.0,90.0,"[28, 12, 18, 53]",en,0.785072,31443,3.4,11.0
15828,The Wedding Photographer,2009,0,0.0,108.0,"[18, 10749, 35]",sv,1.113918,33494,6.3,16.0
15829,Giliap,1975,0,0.0,140.0,"[80, 18]",sv,0.004425,91873,5.9,7.0
15830,Don Quixote,2000,0,0.0,141.0,"[12, 35, 10749, 18]",en,0.745102,207937,5.3,3.0
15831,Narco,2004,823258,823258.0,105.0,[35],en,4.584117,20200,6.1,43.0
15832,Blood Into Wine,2010,0,0.0,100.0,[99],en,0.876887,37259,6.5,8.0
15833,Deadly Circuit,1983,0,0.0,120.0,"[80, 9648]",fr,0.90394,62981,6.2,10.0
15834,Something Like Happiness,2005,0,0.0,102.0,[18],cs,1.427816,33682,6.7,3.0
15835,The Story of Marie and Julien,2003,0,0.0,150.0,"[10749, 18, 14, 9648]",fr,0.359482,79043,7.3,4.0
15836,Dragon Ball Z: Dead Zone,1989,0,0.0,45.0,[16],ja,4.676852,28609,6.4,93.0
15837,Retribution,2006,0,0.0,104.0,"[80, 18, 10769, 27, 9648, 878, 53]",ja,1.40622,46164,5.7,23.0
15838,The Last Exorcism,2010,1800000,67738090.0,87.0,"[27, 18, 53]",en,6.397109,38358,5.6,330.0
15839,Mother Joan of the Angels,1961,0,0.0,110.0,"[18, 27]",pl,1.413071,113458,7.2,21.0
15840,Camila,1984,0,0.0,105.0,"[18, 10769, 10749]",es,0.265963,42085,7.0,4.0
15841,Christopher Strong,1933,0,0.0,78.0,[18],en,0.282898,37581,5.8,6.0
15842,San Pietro,1945,0,0.0,40.0,"[10752, 99]",en,0.914855,84701,6.4,11.0
15843,"Dance, Girl, Dance",1940,0,0.0,90.0,"[10402, 10749, 35]",en,0.523843,32196,5.6,11.0
15844,King Lear,1971,0,0.0,137.0,"[18, 10769]",en,0.187901,42495,8.0,3.0
15845,Black Girl,1966,0,0.0,65.0,[18],fr,0.515553,95597,7.6,15.0
15846,Rosa Luxemburg,1986,0,0.0,123.0,"[18, 36]",de,0.332373,55562,5.1,7.0
15847,Sisters,2001,0,0.0,83.0,"[80, 18]",ru,0.643076,49943,6.5,12.0
15848,The American,2010,20000000,65464324.0,104.0,"[80, 18, 53]",en,7.275649,27579,5.8,488.0
15849,How Tasty Was My Little Frenchman,1971,0,0.0,84.0,"[35, 10769, 12]",pt,1e-06,105347,4.8,4.0
