,title,year_publication,budget,revenue,runtime,genre_ids,original_language,popularity,id_movie,vote_average,vote_count
264,the sound of music,1965,8200000,286214286.0,174.0,"[18, 10751, 10402, 10749]",en,22.883,15121,7.707,2876.0
265,se7en,1995,33000000,327311859.0,127.0,"[80, 9648, 53]",en,40.01,807,8.4,18727.0
266,gentlemen prefer blondes,1953,2300000,5300000.0,91.0,"[10402, 35, 10749]",en,12.653,759,7.313,814.0
267,mad max 2,1981,2000000,24600832.0,96.0,"[12, 28, 53, 878]",en,19.372,8810,7.389,3165.0
268,the round-up,1966,20000000,25346148.0,115.0,"[18, 36, 10752]",fr,13.52,41411,7.595,921.0
269,west indies,1979,1350000,0.0,113.0,[18],fr,1.101,271858,5.2,6.0
270,the lord of the rings: the fellowship of the ring,2001,93000000,871368364.0,179.0,"[12, 14, 28]",en,67.653,120,8.396,22640.0
271,cat people,1942,18000000,0.0,118.0,[27],en,11.942,6217,6.048,421.0
272,brokeback mountain,2005,14000000,178043761.0,134.0,"[18, 10749]",en,20.102,142,7.802,6246.0
273,the master,2012,32000000,28258060.0,137.0,[18],en,14.557,68722,7.2,2622.0
274,scorpio rising,1963,16000,0.0,28.0,[10402],en,6.628,46787,6.587,121.0
275,the devils,1971,2000000,11000000.0,114.0,"[18, 36]",en,12.054,31767,7.456,296.0
276,barton fink,1991,9000000,6153939.0,117.0,"[35, 18, 53, 9648]",en,14.568,290,7.467,1445.0
277,pink flamingos,1972,12000,6000000.0,92.0,"[35, 80]",en,14.958,692,6.212,416.0
278,les amants du pont-neuf,1991,28000000,0.0,125.0,"[18, 10749]",fr,10.952,2767,7.422,258.0
279,deliverance,1972,2000000,46122355.0,109.0,"[18, 12, 53]",en,15.671,10669,7.314,1349.0
280,full metal jacket,1987,30000000,46357676.0,117.0,"[18, 10752]",en,28.517,600,8.14,9369.0
281,repulsion,1965,300000,0.0,105.0,"[18, 53, 27]",en,12.421,11481,7.47,849.0
282,terminator 2: judgment day,1991,102000000,520000000.0,137.0,"[28, 53, 878]",en,50.919,280,8.096,11294.0
283,grey gardens,1975,12000000,0.0,104.0,"[18, 36, 10770]",en,9.339,19851,7.1,127.0
284,halloween,1978,325000,70274000.0,91.0,"[27, 53]",en,32.467,948,7.567,4797.0
285,children of men,2006,76000000,70595464.0,109.0,"[18, 28, 53, 878]",en,20.523,9693,7.604,6296.0
286,jurassic park,1993,63000000,920100000.0,127.0,"[12, 878]",en,20.847,329,7.935,14686.0
287,pat garrett and billy the kid,1973,4638783,11000000.0,116.0,[37],en,10.136,11577,7.18,342.0
288,3 women,1977,1500000,0.0,124.0,"[18, 9648]",en,7.216,41662,7.326,231.0
289,the asphalt jungle,1950,1232000,0.0,112.0,"[80, 18]",en,11.205,16958,7.545,397.0
290,amélie,2001,10000000,173921954.0,122.0,"[35, 10749]",fr,21.206,194,7.902,10473.0
291,don't look back,1967,13000000,2651917.0,110.0,"[18, 27, 9648, 53]",fr,12.84,18897,5.624,174.0
292,bande à part,1964,120000,182857.0,97.0,"[80, 18, 10749]",fr,7.785,8073,7.587,476.0
293,tootsie,1982,21000000,177200000.0,116.0,"[35, 10749]",en,14.608,9576,7.204,1534.0
294,the ladies man,1961,24000000,13700000.0,84.0,[35],en,8.764,16888,5.299,117.0
295,"synecdoche, new york",2008,20000000,4383538.0,124.0,[18],en,13.342,4960,7.643,1214.0
296,the dark knight,2008,185000000,1004558444.0,152.0,"[18, 28, 80, 53]",en,69.28,155,8.509,29652.0
297,alphaville,1965,220000,0.0,100.0,"[18, 878, 9648]",fr,11.003,8072,7.0,441.0
298,zodiac,2007,65000000,84785914.0,157.0,"[80, 18, 9648, 53]",en,32.346,1949,7.517,9243.0
299,titanic,1997,200000000,2264162353.0,194.0,"[18, 10749]",en,95.254,597,7.9,22843.0
300,the wicker man,1973,810000,0.0,94.0,[27],en,20.306,16307,7.361,1114.0
301,bambi,1942,858000,267447150.0,70.0,"[16, 18, 10751]",en,38.399,3170,7.0,5087.0
302,rocky,1976,1000000,117250402.0,119.0,"[18, 10749]",en,50.269,1366,7.787,6831.0
303,hoop dreams,1994,700000,7830611.0,174.0,[99],en,6.587,14275,7.66,257.0
304,bring me the head of alfredo garcia,1974,1500000,0.0,113.0,"[28, 80, 18]",en,7.654,11942,7.039,307.0
305,amour,2012,8900000,29844753.0,127.0,"[18, 10749]",fr,12.696,86837,7.758,1428.0
306,rebecca,1940,1288000,6000000.0,130.0,"[9648, 18, 53, 10749]",en,12.482,223,7.911,1497.0
307,scarface,1932,25000000,66023329.0,169.0,"[28, 80, 18]",en,63.05,111,8.2,10311.0
308,frankenstein,1931,291000,12000000.0,70.0,"[18, 27, 878]",en,16.792,3035,7.51,1325.0
309,trainspotting,1996,4000000,16491080.0,94.0,"[18, 80]",en,19.217,627,7.971,8772.0
310,the party,1968,1500000,0.0,99.0,[35],en,16.941,10794,7.305,642.0
311,the piano teacher,2001,3000000,9801375.0,131.0,"[18, 10749]",fr,19.662,1791,7.334,915.0
312,top hat,1935,609000,3202000.0,101.0,"[35, 10402, 10749]",en,11.019,3080,7.3,259.0
313,wild at heart,1990,9500000,14560247.0,125.0,"[80, 53, 10749]",en,12.663,483,7.056,1393.0
314,the royal tenenbaums,2001,21000000,71441250.0,110.0,"[35, 18]",en,20.225,9428,7.492,4030.0
315,toy story,1995,30000000,373554033.0,81.0,"[16, 12, 10751, 35]",en,79.125,862,7.969,16661.0
316,the holy mountain,1973,750000,0.0,114.0,[18],es,15.791,8327,7.603,760.0
317,the purple rose of cairo,1985,15000000,10631333.0,82.0,"[14, 35, 10749]",en,9.18,10849,7.414,882.0
318,thelma & louise,1991,16000000,45361000.0,130.0,"[18, 53, 80, 12]",en,17.522,1541,7.57,2918.0
319,before sunset,2004,2700000,15992615.0,80.0,"[18, 10749]",en,18.615,80,7.818,2944.0
320,moonfleet,1955,1955000,0.0,87.0,"[12, 18, 36, 28]",en,8.36,29967,6.438,89.0
321,the circus,1928,9000000,0.0,72.0,"[35, 10749]",en,12.778,28978,8.023,678.0
322,"4 months, 3 weeks and 2 days",2007,852510,1185783.0,114.0,[18],ro,8.533,2009,7.535,621.0
323,ace in the hole,1951,1821052,1300000.0,111.0,[18],en,10.061,25364,7.91,556.0
324,akira,1988,10000000,553171.0,124.0,"[16, 878, 28]",ja,31.921,149,7.951,3529.0
325,rushmore,1998,9000000,17096053.0,93.0,"[35, 18]",en,11.971,11545,7.425,2151.0
326,robocop,1987,13000000,53424681.0,102.0,"[28, 53, 878]",en,25.503,5548,7.287,4379.0
327,the manchurian candidate,1962,2200000,7700000.0,126.0,"[53, 18, 9648]",en,11.801,982,7.601,580.0
328,carol,2015,11800000,40272135.0,118.0,"[10749, 18]",en,19.438,258480,7.488,3334.0
329,a hard day's night,1964,560000,2360561.0,88.0,"[10402, 35]",en,12.985,704,7.424,572.0
330,the great beauty,2013,9200000,24930592.0,142.0,[18],it,14.614,179144,7.5,2826.0
331,flaming creatures,1963,300,0.0,45.0,"[35, 27, 14]",en,2.652,47122,4.674,43.0
332,dancer in the dark,2000,12800000,40031879.0,141.0,"[18, 80]",en,13.376,16,7.881,1556.0
333,salesman,1969,105000,0.0,90.0,[99],en,4.501,27375,7.26,73.0
334,my own private idaho,1991,2500000,6401336.0,104.0,[18],en,12.501,468,7.066,977.0
335,the emperor's naked army marches on,1987,222000,0.0,122.0,[99],ja,5.164,51929,7.3,34.0
336,ben-hur,1959,15000000,164000000.0,222.0,"[28, 18, 36]",en,35.249,665,7.862,2346.0
337,fish tank,2009,3000000,2404300.0,123.0,[18],en,9.974,24469,6.987,730.0
338,wings,1966,2000000,3600000.0,141.0,"[18, 28, 10752, 10749]",en,11.176,28966,7.217,223.0
339,the bad and the beautiful,1952,1558000,3373000.0,118.0,"[18, 10749]",en,7.736,32499,7.408,202.0
340,a prophet,2009,13000000,17873691.0,155.0,"[80, 18]",fr,11.21,21575,7.59,1328.0
341,lolita,1962,62000000,1071255.0,137.0,[18],en,49.805,9769,7.12,1504.0
342,a place in the sun,1951,2300000,7000000.0,122.0,"[18, 10749]",en,9.93,25673,7.4,310.0
343,foolish wives,1922,1100000,400200.0,143.0,[18],en,5.294,35227,6.625,72.0
344,the man who would be king,1975,8000000,12678.0,129.0,"[12, 18]",en,12.596,983,7.501,528.0
345,raising arizona,1987,6000000,29180280.0,94.0,"[35, 80]",en,13.299,378,7.029,1782.0
346,mr. smith goes to washington,1939,1500000,9600000.0,129.0,"[35, 18]",en,11.986,3083,7.911,883.0
347,rebel without a cause,1955,1500000,199963.0,111.0,[18],en,15.499,221,7.574,1394.0
348,roma,2018,15000000,1140769.0,135.0,[18],es,11.74,426426,7.7,3614.0
349,young frankenstein,1974,2800000,86273333.0,106.0,[35],en,18.653,3034,7.915,2780.0
350,detour,1945,30000,0.0,66.0,"[18, 53]",en,8.806,20367,7.25,294.0
351,fort apache,1948,2500000,3000000.0,125.0,[37],en,11.584,37347,7.022,296.0
352,stand by me,1986,35000000,83061158.0,90.0,"[16, 10751, 878, 14]",ja,298.835,265712,7.3,417.0
353,passion,1982,20000000,713616.0,100.0,"[53, 18, 80, 9648]",en,14.307,109099,5.2,364.0
354,great expectations,1946,25000000,55494066.0,111.0,"[35, 18, 10749]",en,14.68,9410,6.647,519.0
355,miller's crossing,1990,14000000,5080409.0,115.0,"[18, 53, 80]",en,14.539,379,7.5,1413.0
356,the killing,1956,320000,0.0,85.0,"[80, 18, 53]",en,14.08,247,7.683,1271.0
357,when harry met sally...,1989,16000000,92823546.0,96.0,"[35, 10749, 18]",en,20.765,639,7.405,3521.0
358,the fly,1986,15000000,60629159.0,96.0,"[27, 878]",en,25.676,9426,7.377,3778.0
359,"the cook, the thief, his wife & her lover",1989,2300000,7724701.0,124.0,"[80, 18]",en,11.486,7452,7.4,513.0
360,dazed and confused,1993,69000000,7993039.0,102.0,[35],en,15.51,9571,7.343,1760.0
361,moulin rouge!,2001,52500000,179213434.0,128.0,"[18, 10749, 10402]",en,18.592,824,7.584,4112.0
362,the new world,2005,30000000,30536013.0,151.0,"[18, 36, 10749]",en,9.1,11400,6.54,999.0
363,gummo,1997,1300000,116799.0,89.0,"[18, 35]",en,11.656,18415,6.634,540.0
364,she wore a yellow ribbon,1949,1600000,5400000.0,103.0,[37],en,9.628,13909,6.941,286.0
365,dumbo,1941,812000,1600000.0,64.0,"[16, 10751]",en,37.066,11360,6.997,4445.0
366,all quiet on the western front,1930,20000000,0.0,147.0,"[18, 10752, 36]",de,148.851,49046,7.769,2637.0
367,a streetcar named desire,1951,1800000,8000000.0,125.0,[18],en,19.147,702,7.668,1184.0
368,broadcast news,1987,20000000,67330500.0,133.0,"[35, 10749]",en,9.852,12626,6.751,341.0
369,women on the verge of a nervous breakdown,1988,700000,7179298.0,88.0,"[35, 18]",es,10.873,4203,7.394,752.0
370,malcolm x,1992,34000000,48169908.0,202.0,"[18, 36]",en,13.759,1883,7.521,1418.0
371,jfk,1991,40000000,205405498.0,189.0,"[18, 53, 36]",en,14.187,820,7.622,1780.0
372,the social network,2010,40000000,224920315.0,121.0,[18],en,24.949,37799,7.349,10827.0
373,requiem for a dream,2000,4500000,7390108.0,102.0,"[80, 18]",en,13.713,641,8.033,8858.0
374,"faster, pussycat! kill! kill!",1965,45000,0.0,84.0,"[28, 80, 35]",en,10.191,315,6.414,268.0
375,hitler: a film from germany,1977,1500000,0.0,442.0,[18],de,2.575,58435,7.5,15.0
376,ferris bueller's day off,1986,6000000,70136369.0,103.0,[35],en,17.056,9377,7.621,4309.0
377,white heat,1949,1300000,3483000.0,114.0,"[80, 18, 53]",en,9.389,15794,7.7,393.0
378,y tu mamá también,2001,5000000,33616692.0,106.0,"[18, 10749]",es,19.933,1391,7.42,1292.0
379,evil dead ii,1987,3500000,10900000.0,84.0,"[27, 35, 14]",en,75.989,765,7.558,2636.0
380,petite maman,2021,3100000,1024575.0,72.0,"[18, 14, 10751]",fr,9.137,749004,7.182,256.0
381,the idiots,1998,2500000,7235.0,117.0,"[18, 35]",da,14.78,452,6.481,448.0
382,memento,2000,9000000,39723096.0,113.0,"[9648, 53]",en,24.677,77,8.19,13264.0
383,an american werewolf in london,1981,10000000,31973249.0,97.0,"[27, 35]",en,25.259,814,7.362,2033.0
384,the producers,1968,947000,0.0,88.0,[35],en,14.389,30197,7.134,629.0
385,edward scissorhands,1990,20000000,53000000.0,105.0,"[14, 18, 10749]",en,34.793,162,7.716,11751.0
386,the right stuff,1983,27000000,21500000.0,193.0,"[18, 36, 12]",en,13.211,9549,7.4,735.0
387,the thief of bagdad,1940,1135654,1490419.0,149.0,"[10749, 12, 14]",en,8.847,28963,7.5,127.0
388,paper moon,1973,2500000,30900000.0,102.0,"[35, 80, 18]",en,10.72,11293,7.872,592.0
389,point break,1991,24000000,83531958.0,122.0,"[28, 53, 80]",en,31.139,1089,7.123,3072.0
390,breakfast at tiffany's,1961,2500000,9500000.0,114.0,"[35, 10749]",en,21.524,164,7.686,3793.0
391,invasion of the body snatchers,1956,3500000,24946533.0,116.0,"[27, 878]",en,16.226,11850,7.2,879.0
392,irréversible,2002,3500000,6500000.0,98.0,"[18, 53, 80, 9648]",fr,25.752,979,7.237,2463.0
393,the adventures of robin hood,1938,2033000,3981000.0,102.0,"[12, 10749, 36]",en,17.443,10907,7.463,627.0
394,once upon a time... in hollywood,2019,95000000,374251247.0,162.0,"[35, 18, 53]",en,34.863,466272,7.434,11777.0
395,the unknown,1927,217000,0.0,50.0,"[18, 27, 10749, 53]",en,6.609,27503,7.566,136.0
396,inglourious basterds,2009,70000000,321457747.0,153.0,"[18, 53, 10752]",en,51.352,16869,8.214,20157.0
397,scarface,1983,25000000,66023329.0,169.0,"[28, 80, 18]",en,63.05,111,8.2,10311.0
398,shame,1968,6500000,3909002.0,102.0,[18],en,18.911,76025,6.946,2813.0
399,blue is the warmest colour,2013,4300000,10165694.0,180.0,"[10749, 18]",fr,12.512,152584,7.086,4146.0
400,the great escape,1963,4000000,11744471.0,173.0,"[12, 18, 36, 53, 10752]",en,23.802,5925,7.942,2176.0
401,the african queen,1951,1000000,10750000.0,105.0,"[12, 10749]",en,14.904,488,7.353,801.0
402,zabriskie point,1970,7000000,1000000.0,113.0,"[18, 10749]",en,10.233,2998,7.118,347.0
403,clueless,1995,12000000,56631572.0,97.0,"[35, 10749]",en,28.379,9603,7.28,3868.0
404,starship troopers,1997,105000000,121214377.0,129.0,"[12, 28, 53, 878]",en,24.306,563,7.017,4215.0
405,angel,1937,3000000,0.0,89.0,"[28, 80, 53]",en,11.726,1803,6.0,78.0
406,margaret,2011,14000000,46495.0,150.0,[18],en,10.212,44754,6.334,247.0
407,assault on precinct 13,1976,30000000,35294470.0,109.0,"[53, 28, 12, 80]",en,14.593,8978,6.145,938.0
408,exotica,1994,2000000,4221036.0,104.0,"[18, 9648]",en,15.31,20156,6.648,244.0
409,female trouble,1974,25000,0.0,98.0,"[35, 80]",en,7.983,14267,6.983,144.0
410,mysteries of lisbon,2010,2500000,0.0,267.0,[18],pt,4.618,57403,6.97,67.0
411,persepolis,2007,7300000,0.0,95.0,"[16, 18]",fr,13.526,2011,7.919,1700.0
412,mikey and nicky,1976,4300000,0.0,106.0,"[80, 18]",en,7.675,59143,6.8,112.0
413,amores perros,2000,2000000,20908467.0,154.0,"[18, 53]",es,19.261,55,7.624,2245.0
414,sideways,2004,16000000,109502303.0,127.0,"[35, 18, 10749]",en,10.901,9675,7.077,1409.0
415,showgirls,1995,45000000,20350754.0,131.0,[18],en,30.355,10802,5.5,1024.0
416,monty python and the holy grail,1975,400000,1940906.0,91.0,"[12, 35, 14]",en,16.594,762,7.802,5090.0
417,wendy and lucy,2008,200000,1192655.0,80.0,[18],en,9.837,8942,6.85,253.0
418,anatomy of a murder,1959,2000000,8000000.0,161.0,"[80, 18, 9648]",en,15.171,93,7.84,808.0
419,cemetery of splendour,2015,980000,89487.0,122.0,"[18, 14]",th,7.15,298721,5.8,139.0
420,saving private ryan,1998,70000000,481840909.0,169.0,"[18, 36, 10752]",en,49.0,857,8.208,14171.0
421,atlantics,2019,1600000,0.0,106.0,"[18, 10749, 14, 9648]",fr,13.202,496967,6.7,217.0
422,7th heaven,1927,119,0.0,110.0,"[18, 10749]",en,5.065,82474,7.378,82.0
423,the last temptation of christ,1988,7000000,8373585.0,164.0,[18],en,17.287,11051,7.2,895.0
424,the bridges of madison county,1995,24000000,182016617.0,135.0,"[18, 10749]",en,19.834,688,7.693,1853.0
425,the last emperor,1987,23000000,43984230.0,163.0,"[18, 36]",en,18.322,746,7.632,1422.0
426,dirty harry,1971,4000000,35976000.0,102.0,"[28, 80, 53]",en,17.353,984,7.484,2097.0
427,let the right one in,2008,4000000,10785801.0,114.0,"[27, 18]",sv,14.938,13310,7.521,2593.0
428,airplane!,1980,3500000,83453539.0,88.0,[35],en,28.065,813,7.271,3915.0
429,duel in the sun,1946,6000000,20400000.0,144.0,"[37, 10749, 18]",en,7.936,32275,6.402,133.0
430,american graffiti,1973,777000,140000000.0,110.0,"[35, 18]",en,31.352,838,7.051,1209.0
431,the river,1997,18000000,11500000.0,122.0,[18],en,7.125,38557,6.284,102.0
432,american beauty,1999,15000000,356296601.0,122.0,[18],en,25.07,14,8.028,10965.0
433,a history of violence,2005,32000000,60740827.0,96.0,"[18, 53, 80]",en,14.728,59,7.179,2799.0
434,léon,1994,16000000,45284974.0,111.0,"[80, 18, 28]",en,41.543,101,8.321,13210.0
435,elephant,1989,3000000,10012022.0,81.0,"[80, 18]",en,32.071,1807,7.1,1647.0
436,reds,1981,35000000,40382659.0,195.0,"[18, 36, 10749]",en,9.167,18254,6.886,272.0
437,near dark,1987,5000000,0.0,94.0,[27],en,19.224,11879,6.9,618.0
438,an american in paris,1951,5635000,6981000.0,113.0,"[35, 10402, 10749]",en,9.61,2769,7.052,500.0
439,spartacus,1960,12000000,60000000.0,197.0,"[36, 10752, 18, 12]",en,33.634,967,7.55,1858.0
440,duel,1971,450000,0.0,90.0,"[28, 53, 10770]",en,15.925,839,7.421,1590.0
441,the godfather part iii,1990,54000000,136766062.0,170.0,"[80, 18, 53]",en,36.13,242,7.424,5426.0
442,rope,1948,1500000,2200000.0,81.0,"[80, 18, 53]",en,14.273,1580,7.963,2295.0
443,before sunrise,1995,2500000,5987386.0,101.0,"[18, 10749]",en,21.957,76,7.969,3549.0
444,blood simple,1984,1500000,3851855.0,97.0,"[80, 18, 53]",en,9.891,11368,7.3,1170.0
445,roman holiday,1953,1500000,12000000.0,119.0,"[10749, 35, 18]",en,19.8,804,7.888,1742.0
446,the last detail,1973,2300000,10000000.0,104.0,"[35, 18]",en,9.194,14886,7.056,295.0
447,who's afraid of virginia woolf?,1966,7500000,33736689.0,131.0,[18],en,11.122,396,7.8,693.0
448,the lord of the rings: the return of the king,2003,94000000,1118888979.0,201.0,"[12, 14, 28]",en,59.477,122,8.473,21553.0
449,they live,1988,4000000,13008928.0,94.0,"[878, 28]",en,16.621,8337,7.294,2566.0
450,beyond the valley of the dolls,1970,2090000,40000000.0,109.0,"[35, 18, 53]",en,10.899,5722,6.3,157.0
451,the host,2006,44000000,63327201.0,125.0,"[28, 12, 10749, 878, 53]",en,33.137,72710,6.3,3709.0
452,mildred pierce,1945,1453000,5638000.0,111.0,"[80, 18]",en,10.375,3309,7.661,326.0
453,lady windermere's fan,1925,320000,0.0,120.0,[35],en,1.784,121379,6.9,26.0
454,the naked kiss,1964,200000,0.0,93.0,"[80, 18]",en,8.398,26031,7.0,138.0
455,the straight story,1999,10000000,6203044.0,112.0,[18],en,11.553,404,7.7,1285.0
456,sholay,1975,408000,4800000.0,204.0,[28],hi,9.012,12259,7.0,224.0
457,carlito's way,1993,30000000,63848322.0,144.0,"[80, 53, 18, 10749]",en,17.755,6075,7.829,2757.0
458,Jumanji,1995,65000000,262797249.0,104.0,"[12, 14, 10751]",en,17.015539,8844,6.9,2413.0
459,Grumpier Old Men,1995,0,0.0,101.0,"[10749, 35]",en,11.7129,15602,6.5,92.0
460,Waiting to Exhale,1995,16000000,81452156.0,127.0,"[35, 18, 10749]",en,3.859495,31357,6.1,34.0
461,Father of the Bride Part II,1995,0,76578911.0,106.0,[35],en,8.387519,11862,5.7,173.0
462,Sabrina,1995,58000000,0.0,127.0,"[35, 10749]",en,6.677277,11860,6.2,141.0
463,Tom and Huck,1995,0,0.0,97.0,"[28, 12, 18, 10751]",en,2.561161,45325,5.4,45.0
464,Sudden Death,1995,35000000,64350171.0,106.0,"[28, 12, 53]",en,5.23158,9091,5.5,174.0
465,GoldenEye,1995,58000000,352194034.0,130.0,"[12, 28, 53]",en,14.686036,710,6.6,1194.0
466,The American President,1995,62000000,107879496.0,106.0,"[35, 18, 10749]",en,6.318445,9087,6.5,199.0
467,Dracula: Dead and Loving It,1995,0,0.0,88.0,"[35, 27]",en,5.430331,12110,5.7,210.0
468,Balto,1995,0,11348324.0,78.0,"[10751, 16, 12]",en,12.140733,21032,7.1,423.0
469,Nixon,1995,44000000,13681765.0,192.0,"[36, 18]",en,5.092,10858,7.1,72.0
470,Cutthroat Island,1995,98000000,10017322.0,119.0,"[28, 12]",en,7.284477,1408,5.7,137.0
471,Sense and Sensibility,1995,16500000,135000000.0,136.0,"[18, 10749]",en,10.673167,4584,7.2,364.0
472,Four Rooms,1995,4000000,4300000.0,98.0,"[80, 35]",en,9.026586,5,6.5,539.0
473,Ace Ventura: When Nature Calls,1995,30000000,212385533.0,90.0,"[80, 35, 12]",en,8.205448,9273,6.1,1128.0
474,Money Train,1995,60000000,35431113.0,103.0,"[28, 35, 80]",en,7.337906,11517,5.4,224.0
475,Get Shorty,1995,30250000,115101622.0,105.0,"[35, 53, 80]",en,12.669608,8012,6.4,305.0
476,Copycat,1995,0,0.0,124.0,"[18, 53]",en,10.701801,1710,6.5,199.0
477,Assassins,1995,50000000,30303072.0,132.0,"[28, 12, 80, 53]",en,11.065939,9691,6.0,394.0
478,Powder,1995,0,0.0,111.0,"[18, 14, 878, 53]",en,12.133094,12665,6.3,143.0
479,Leaving Las Vegas,1995,3600000,49800000.0,112.0,"[18, 10749]",en,10.332025,451,7.1,365.0
480,Now and Then,1995,12000000,27400000.0,100.0,"[35, 18, 10751]",en,8.681325,9263,6.6,91.0
481,Persuasion,1995,0,0.0,104.0,"[18, 10749]",en,2.228434,17015,7.4,36.0
482,The City of Lost Children,1995,18000000,1738611.0,108.0,"[14, 878, 12]",fr,9.822423,902,7.6,308.0
483,Shanghai Triad,1995,0,0.0,108.0,"[18, 80]",zh,1.100915,37557,6.5,17.0
484,Dangerous Minds,1995,0,180000000.0,99.0,"[18, 80]",en,9.481338,9909,6.4,249.0
485,Twelve Monkeys,1995,29500000,168840000.0,129.0,"[878, 53, 9648]",en,12.297305,63,7.4,2470.0
486,Wings of Courage,1996,0,0.0,50.0,"[10749, 12]",fr,0.745542,78802,6.8,4.0
487,Babe,1995,30000000,254134910.0,89.0,"[14, 18, 35, 10751]",en,14.404764,9598,6.0,756.0
488,Carrington,1995,0,0.0,121.0,"[36, 18, 10749]",en,1.493361,47018,6.4,16.0
489,Dead Man Walking,1995,11000000,39363635.0,122.0,[18],en,6.891317,687,7.3,350.0
490,Across the Sea of Time,1995,0,0.0,51.0,"[12, 36, 18, 10751]",en,0.114469,139405,3.5,2.0
491,It Takes Two,1995,0,0.0,101.0,"[35, 10751, 10749]",en,7.777735,33689,6.1,149.0
492,"Cry, the Beloved Country",1995,0,676525.0,106.0,[18],en,0.894647,34615,6.7,13.0
493,Richard III,1995,0,0.0,104.0,"[18, 10752]",en,4.561387,31174,6.9,50.0
494,Dead Presidents,1995,10000000,0.0,119.0,"[28, 80, 18, 36]",en,9.87957,11443,6.6,80.0
495,Restoration,1995,19000000,0.0,117.0,"[18, 10749]",en,10.979269,35196,6.3,30.0
496,Mortal Kombat,1995,18000000,122195920.0,101.0,"[28, 14]",en,10.870138,9312,5.4,452.0
497,To Die For,1995,20000000,21284514.0,106.0,"[14, 18, 35, 53]",en,10.448481,577,6.7,177.0
498,How To Make An American Quilt,1995,10000000,23574130.0,116.0,"[18, 10749]",en,4.485958,11861,6.5,38.0
499,Pocahontas,1995,55000000,346079773.0,81.0,"[12, 16, 18, 10751]",en,13.280069,10530,6.7,1509.0
500,When Night Is Falling,1995,0,0.0,96.0,"[18, 10749]",en,3.302524,8391,5.9,10.0
501,The Usual Suspects,1995,6000000,23341568.0,106.0,"[18, 80, 53]",en,16.302466,629,8.1,3334.0
502,Guardian Angel,1994,0,0.0,93.0,"[28, 53, 18]",en,0.595949,117164,6.3,3.0
503,Mighty Aphrodite,1995,15000000,6700000.0,95.0,"[35, 10749]",en,15.899134,11448,6.7,145.0
504,Lamerica,1994,0,0.0,116.0,"[18, 10769]",it,1.361286,49133,7.7,11.0
505,The Big Green,1995,0,0.0,100.0,"[28, 12, 35, 10751]",en,5.982764,26441,5.2,41.0
506,Georgia,1995,0,0.0,115.0,[18],en,4.093443,97406,6.1,15.0
